tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'2048791416432668774',"RT @undefined: I hear so often: “the right must unite”. 

The rally on 16 May is not just an opportunity for politicians to unite  but also for us to meet our boss - the British people.

If we, servants of the people, wish to save our country, we must be with our people.

Unified peaceful resolute British strength. 🇬🇧🇬🇧🇬🇧",en,Retweet,101,6974,1702,432,1322535,2026-04-27 11:48:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048907860374167554',"@MattWalshBlog @Oilfield_Rando That was not on their bingo card!

(Also, Bingo was only invented in 1929)

https://t.co/26OL2DHwNu",en,Reply,55,3239,213,361,116726,2026-04-27 19:31:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://grok.com/share/bGVnYWN5_33614588-d39e-4545-a5c2-71ba7f46a068,,
'2048906490396971227',@KanekoaTheGreat Yup,und,Reply,69,10253,364,201,165358,2026-04-27 19:25:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048906352723100138',😑,art,Tweet,12889,288467,41543,21230,31170135,2026-04-27 19:25:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048906090851799272',They stole a nonprofit. It’s not right.  https://t.co/pRDR463USh,en,Tweet,24802,274922,31637,9426,74797850,2026-04-27 19:24:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/2048860260413452288/vid/avc1/1920x1080/D9OrC7DQ79FjtSe1.mp4?tag=21
'2048860619693084727',"RT @undefined: 🚨 OpenAI just REMOVED the AGI clause that was a structural protection of OpenAI's charitable mission, while jury selection was happening today 

The 2019 capped-profit structure had three protections for the charitable mission:                                                      

1. 100x profit cap: REMOVED in PBC conversion                                                                     
2. AGI clause: REMOVED today
3. Microsoft exclusivity: REMOVED today

All three are gone. 

This is exactly what Musk's lawsuit alleges: the people running OpenAI systematically dismantled the mission-protection mechanisms. Today they did it again. 

The defense theory just got harder. 
                                                                                                                             
OpenAI's defense includes: ""Microsoft's $13 billion-plus investment was necessary for our mission. Without that capital, OpenAI couldn't have shipped GPT-4 or scaled ChatGPT.""          
                                                         
But today, on the morning of trial, OpenAI announced they are decoupling from Microsoft:

 • AGI clause REMOVED. The nuclear option that let the non-profit board terminate Microsoft's commercial rights once AGI was achieved. Gone.       
  • Microsoft IP license now NON-EXCLUSIVE through 2032. OpenAI can license to anyone.
  • Cloud exclusivity ENDED. OpenAI can sell across AWS, Google Cloud, Oracle.          
  • Revenue share capped. Microsoft no longer pays revenue share to OpenAI; OpenAI still pays Microsoft through 2030.      

If Microsoft was so necessary, why restructure on the day the case reaches a jury?                                                                                                                                                             

Musk's lawyers will use this in court tomorrow.",en,Retweet,694,5865,1751,407,1670373,2026-04-27 16:23:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/HG8D3isWgAAzAh-.jpg,https://pbs.twimg.com/media/HG8D3iqbAAAv-CC.jpg,https://pbs.twimg.com/media/HG8D3i3bwAAquHh.jpg"
'2048872949005066309',Long list,en,Tweet,2585,61440,10249,3224,21386124,2026-04-27 17:12:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048872854754910525',@TonySeruga Wow,und,Reply,21,1843,105,170,117417,2026-04-27 17:12:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'',RT @undefined: undefined,,Retweet,,,,,,2026-04-30 23:58:30,,,,,
'2048857322148237664',@DougTenNapel Seriously,en,Reply,61,7492,276,248,136222,2026-04-27 16:10:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048847680940687765',"RT @undefined: Elon’s influence was monumental to OpenAI.

The reality is there simply wouldn’t have been the AI world we have today. 

It is not perfect. But would have been orders of magnitude worse.

This is the way of it.",en,Retweet,246,4052,1271,295,1116648,2026-04-27 15:32:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048829363093741909',"RT @undefined: OpenAi bait-and-switched Elon, pretending to a non-profit mission to save humanity until it pocketed his donations. 

Elon should win.",en,Retweet,139,4700,1321,299,978666,2026-04-27 14:19:20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2048856440711106861',@SkepResCenter Troubling,en,Reply,26,2051,110,165,50561,2026-04-27 16:06:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048856247320076622',Yup,qst,Tweet,938,27294,4018,1467,38018560,2026-04-27 16:06:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048856054373749213',@Rothmus Exactly,en,Reply,20,3024,138,135,59006,2026-04-27 16:05:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048855982655283328',@cb_doge Yeah,en,Reply,33,2079,94,139,80478,2026-04-27 16:05:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048848754858770646',"RT @undefined: KITT is real 

Any new Tesla can do this",en,Retweet,391,8023,1842,641,1222203,2026-04-27 15:36:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048855132650320263',@BrendanEich @JustJake @sovrgnmind @pmarca Cool,en,Reply,18,346,37,43,13962,2026-04-27 16:01:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048833714411786282',"RT @undefined: @JustJake @sovrgnmind @pmarca Good convo with Grok about all of this. I cited Chesterton's Fence and Grok cited the Therac-25 incident.

While at SGI, a friend and I were sent to NZ and Oz to diagnose and fix a multiprocessor kernel race created by ""YOLO, let's multithread the kernel"". https://t.co/5gmlCABBLU",en,Retweet,79,1209,716,79,679671,2026-04-27 14:36:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://x.com/i/grok/share/9276e3aab3714e2b8f680353fc7735a2,,
'2048854864592355665',"Scam Altman …
 https://t.co/hj3xiP5FKY",de,Tweet,1246,32497,4787,2351,13841972,2026-04-27 16:00:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://x.com/i/grok/share/49a0d68adefa43aa8e6877a62ed2fe12,,
'2048835401004048504',That’s what it comes down to,en,Tweet,2416,105046,17791,4610,10933869,2026-04-27 14:43:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048817761296769359',RT @undefined: altman when he decided to keep “openai” https://t.co/3dWHxDlWrb,en,Retweet,130,3046,878,168,853135,2026-04-27 13:33:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HG7c5VHakAAp1Q3.jpg
'2048835209533988943',🙄,art,Tweet,2106,89151,8784,2797,22923939,2026-04-27 14:42:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048825454262710515',"RT @undefined: Elon Musk’s trial against Sam Altman begins today

Remember, an OpenAi whistleblower was murdered

Tucker Carlson revealed that OpenAI whistleblower Suchir Balaji’s mother has crime scene photos that show blood all over the apartment, she has actual photo proof of this

Photos that absolutely prove that California authorities are lying about his death being a suicide

“There are 7 evidences that were very critical, which has not been picked up by the authorities — 7 photographers”

“The first thing that jumps out, and it's very obvious from the photographs that you took, is that there's blood all over the apartment. The official explanation is your son shot himself once in the head and the bullet entered the brainstem and extinguished life immediately.”

“But these photographs show that that's not at all what happened because there's blood all over the apartment. There's blood on the door, on the floor in the bathroom, there's blood everywhere. That right there, just employing common sense, tells you that the person from whom that blood came, your son presumably did not have a fatal brain injury, at least when he was bleeding.”",en,Retweet,409,4767,1614,280,611068,2026-04-27 14:03:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/2048825296883970048/vid/avc1/1080x1920/-vehbA-YBtGdr0B2.mp4?tag=21
'2048786615128981639',"RT @undefined: Thinking is overrated…
Just use @grok https://t.co/Knmpkyv4CU",en,Retweet,329,2272,705,353,813241,2026-04-27 11:29:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/2048786428067516416/vid/avc1/1080x1920/HtFnAP0ys9WFEJqk.mp4?tag=21
'2048831693566746667',"RT @undefined: Even former OpenAI employees didn’t want Sam Altman converting OpenAI from a nonprofit charity to a for-profit business.

“OpenAI may one day build technology that could get us all killed,” said Nisan Stiennon, an AI engineer who worked at OpenAI from 2018 to 2020. “It is to OpenAI’s credit that it’s controlled by a nonprofit with a duty to humanity. This duty precludes giving up that control.”",en,Retweet,77,2189,814,128,413224,2026-04-27 14:28:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HG7pkKgbEAAG31e.jpg
'2048834236631675321',Scam Altman owned the OpenAI Startup fund while simultaneously lying to the world that he didn’t financially benefit from OpenAI,en,Tweet,3134,78804,12889,2647,14462689,2026-04-27 14:38:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048833679791641057',"Scam Altman didn’t tell the OpenAI board that he OWNED the OpenAI Startup Fund. 

Altman lied in congressional testimony that he didn’t have financial gain from OpenAI.",en,Tweet,5995,115374,25943,3745,14907414,2026-04-27 14:36:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048832396829524325',"When violence is categorized accurately, this unequivocally true. 

You know who the bad guys are, because they’re the ones who want censorship of free speech.",en,Tweet,5859,211394,42954,8123,17381291,2026-04-27 14:31:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048829256386433238',Yup,qst,Tweet,1118,62008,10154,3055,9976177,2026-04-27 14:18:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048829099657904396',@DavidSacks @Cernovich True,en,Reply,21,1791,109,146,48236,2026-04-27 14:18:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048821257534111863',"RT @undefined: Cole Allen didn’t need to go down a fringe rabbit hole to become radicalized. He just needed to believe the MSM’s inflammatory rhetoric, lies, and hoaxes about Trump.",en,Retweet,479,16371,3523,697,991873,2026-04-27 13:47:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048828397329985807',This is why OpenAI was created,en,Tweet,6474,88556,17698,4247,21402294,2026-04-27 14:15:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048828862633500951',@sabsdavid @sama Yeah,en,Reply,18,780,67,115,41137,2026-04-27 14:17:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048815676316631499',RT @undefined: The advantage of having eyes all around,en,Retweet,168,5430,1140,291,910741,2026-04-27 13:24:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048793511701717143',"RT @undefined: From space to your phone, Starlink Mobile is now available to deliver data, voice, video, and messaging to @docomo customers in Japan 🛰️❤️📱",en,Retweet,151,3375,959,343,912312,2026-04-27 11:56:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2048807976991850953',"Calling him “Scam” Altman is accurate. 

This is very much worth reading.",en,Tweet,5449,91143,10943,3021,34504171,2026-04-27 12:54:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2048804363595059425',"RT @undefined: Sam Altman cannot be trusted.

• The OpenAI board fired him because he was not always honest with them. They said he should not control powerful AI.

• A major report talked to over 100 people and saw secret papers. It says he has almost a sociopathic lack of concern for the truth. People who worked with him say he lies easily but still wants everyone to like him.

• Top scientist Ilya made 70 pages of notes before the firing. They showed Sam was not honest with the team and board about safety rules.

• He changed OpenAI from a nonprofit that Elon helped start to a for profit money making business. It was meant to be open for everyone with no personal gain.

• He trained OpenAI on Twitter data without permission.

• He keeps lying and shows a lack of transparency.

• He poached xAI staff and took sensitive info illegally.

• He dropped core safety promises to race for growth and money. Old team members say his big expensive AI projects around the world are too dangerous.

• An ex OpenAI board member flat out called him a liar.

This is not just talk. It is what the people closest to him said and what the facts show. When the folks who worked with him say he cannot be trusted.",en,Retweet,255,4943,1692,659,520902,2026-04-27 12:39:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HG7QtOjbgAEzHdO.jpg
'2048746715805581608',"RT @undefined: Today marks the start of the Elon Musk v.Sam Altman  trial.

Two opposing worldviews. 
Sam Altman transformed a non-profit organization into one of the world's most profitable companies for his own enrichment.

 Elon Musk, who did everything he could to limit the development of AI and, faced with a wall of incomprehension, launched Grok to offer a solution that puts the search for truth at the heart of its search engine.

The trial is of paramount importance. Elon Musk has already stated that, in the event of a victory, any proceeds he receives will be donated to a charity.

I don't know about you, but for the good of humanity, I hope Elon Musk wins.
Verdict on May 12th",en,Retweet,156,4183,1026,371,493816,2026-04-27 08:50:55,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
